lineage,clinical_count,clinical_adjusted_pct,clinical_first_detection_date,ww_count_0.01,ww_adjusted_pct_0.01,ww_first_detection_date_0.01,ww_count_0.02,ww_adjusted_pct_0.02,ww_first_detection_date_0.02,ww_count_0.04,ww_adjusted_pct_0.04,ww_first_detection_date_0.04,ww_count_0.08,ww_adjusted_pct_0.08,ww_first_detection_date_0.08,ww_count_0.16,ww_adjusted_pct_0.16,ww_first_detection_date_0.16,ww_count_0.32,ww_adjusted_pct_0.32,ww_first_detection_date_0.32
JN.1.7.3,5,0.006067445726697975,2024-09-03,304,0.12489830575704414,2023-12-20,218,0.12342483911424539,2023-12-21,140,0.11954168200879468,2024-01-21,72,0.11060548190719667,2024-01-24,25,0.0839409619697597,2024-02-13,3,0.029463364426037166,2024-04-24
JN.1.7.4,8,0.009707913162716759,2024-05-06,406,0.20233940937192094,2023-01-03,313,0.20413608528016272,2023-11-29,208,0.20207172638716053,2023-11-29,111,0.19388451389771683,2023-12-26,48,0.18084917099513595,2023-12-26,12,0.12664470968650332,2024-01-17
JN.1.7.5,52,0.06310143555765893,2023-12-14,195,0.13744254343789797,2023-12-12,165,0.14226988656417366,2023-12-12,117,0.14691813927445416,2023-12-19,71,0.15454609749022136,2023-12-21,34,0.16241687508080913,2024-01-31,11,0.15697681888651221,2024-01-31
JN.1.7.6,0,0.0,,2,0.00015225864034681854,2024-04-09,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.1.7.7,0,0.0,,183,0.045822237746129556,2023-11-27,95,0.03977462638733823,2023-11-29,43,0.03274312071868594,2024-01-10,14,0.024740326577784272,2024-02-14,7,0.024681915641457646,2024-02-27,2,0.01801499490810241,2024-04-11
JN.1.7.8,5,0.006067445726697975,2024-06-21,11,0.004304394822174794,2024-01-10,6,0.004078921144428841,2024-03-19,4,0.004140276657205023,2024-03-19,1,0.00385568419749741,2024-08-06,1,0.0054749346383189835,2024-08-06,1,0.009669686345065355,2024-08-06
JN.1.7.9,1,0.0012134891453395948,2024-06-05,2,0.00016535245944549186,2023-11-29,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.1.8,171,0.20750664385307074,2023-11-27,517,0.28231475073767237,2023-12-06,425,0.28931612707286136,2023-12-06,297,0.2918544512293723,2023-12-13,177,0.2916762098341272,2023-12-14,65,0.24703346859459305,2024-01-04,20,0.1987322918926769,2024-01-16
JN.1.8.1,486,0.5897557246350431,2023-11-11,526,0.46018282159674473,2023-12-05,441,0.4783558161354314,2023-12-05,344,0.5090739459316712,2023-12-06,220,0.555004309958781,2023-12-06,107,0.6143351469662622,2023-12-27,60,0.840172153850449,2024-01-23
JN.1.8.2,5,0.006067445726697975,2023-12-23,422,0.2560515649218235,2023-11-29,339,0.26256585683810485,2023-11-29,249,0.2708404921785995,2023-11-29,148,0.275158996289472,2023-12-12,67,0.27222242052771767,2023-12-12,19,0.23034492028661607,2024-01-31
JN.1.8.3,5,0.006067445726697975,2024-02-22,43,0.015719763466094692,2023-12-14,25,0.014840694767799392,2023-12-27,12,0.013552089294228546,2023-12-27,8,0.014452858116060317,2023-12-27,4,0.013971372192455311,2024-02-20,1,0.01064805955551819,2024-03-04
JN.1.8.4,0,0.0,,63,0.02344941904783324,2023-12-05,36,0.02218810093404648,2023-12-06,17,0.02081269386752295,2023-12-27,7,0.02022377392920029,2023-12-27,3,0.022214471294572217,2024-02-22,3,0.03923461811517174,2024-02-22
JN.1.9,496,0.6018906160884391,2023-10-25,433,0.25421370548698113,2023-11-29,349,0.2605062857599976,2023-11-29,246,0.26559651668651146,2023-11-29,145,0.27060161822900036,2023-11-29,61,0.2609371290678462,2023-11-29,21,0.24878425013115346,2023-12-19
JN.1.9.1,1,0.0012134891453395948,2024-02-22,111,0.01876271883765501,2023-11-15,52,0.014059366900082377,2023-11-15,14,0.007006764941817134,2023-12-19,3,0.0034067225575280273,2023-12-19,0,0.0,,0,0.0,
JN.1.9.2,116,0.140764740859393,2024-04-04,206,0.09158533072145972,2023-12-19,157,0.09185199570429993,2023-12-19,94,0.08813152521686493,2023-12-19,51,0.08435099756417354,2023-12-19,23,0.07850631206471939,2024-01-24,3,0.02847177483959354,2024-01-30
JN.10,4,0.004853956581358379,2023-11-21,203,0.0780393642080731,2023-09-26,152,0.07709438888461753,2023-10-30,92,0.07193746816557639,2023-10-30,45,0.06203163055194454,2023-11-01,10,0.03613671889290091,2023-11-21,4,0.033476174899885545,2024-01-23
JN.11,35,0.04247212008688582,2023-10-03,106,0.02496698450667568,2023-10-10,50,0.020824163814346854,2023-12-12,27,0.017929254614977883,2023-12-12,12,0.014139510533819958,2023-12-14,3,0.007295856092502314,2024-07-23,0,0.0,
JN.11.1,0,0.0,,862,0.400641075146261,2023-12-12,733,0.41100095168740053,2024-03-03,558,0.4148710038681172,2024-03-03,315,0.3699390379951544,2024-03-17,47,0.12474365423697989,2024-03-24,1,0.008931148667630819,2024-10-22
JN.12,0,0.0,,5,0.0008031661164577699,2023-12-27,3,0.0006991046704770252,2023-12-27,1,0.0004201008292924422,2023-12-27,0,0.0,,0,0.0,,0,0.0,
JN.13,4,0.004853956581358379,2023-11-28,37,0.01143880974399125,2023-10-19,18,0.01014021706879499,2023-10-25,9,0.00927637152221116,2023-12-19,5,0.008868472032406942,2023-12-19,1,0.006438003198169341,2024-01-09,1,0.011370632843562014,2024-01-09
JN.13.1,0,0.0,,18,0.004254468906625987,2023-10-25,10,0.0036922717046895368,2023-10-25,5,0.0031296146655299993,2023-12-13,2,0.0019551900665738717,2023-12-27,0,0.0,,0,0.0,
JN.14,0,0.0,,14,0.003478004228406692,2024-01-09,9,0.0032639722477831373,2024-01-15,6,0.0030720105034844868,2024-01-15,1,0.0007815975186801258,2025-04-22,0,0.0,,0,0.0,
JN.15,0,0.0,,41,0.005326955079840799,2023-09-25,13,0.0031093867055689917,2023-11-22,3,0.0014152103212954343,2023-11-22,0,0.0,,0,0.0,,0,0.0,
JN.16,0,0.0,,53,0.009289739252648742,2023-09-25,21,0.006677211826897974,2023-12-14,7,0.004427454687071275,2023-12-20,2,0.002404034951133441,2024-11-03,0,0.0,,0,0.0,
JN.17,0,0.0,,144,0.043006265930644924,2023-10-24,88,0.04002480328914592,2023-10-24,47,0.035321675548762685,2023-10-24,20,0.02779967586649794,2023-11-14,4,0.015195142553011106,2023-11-21,1,0.011073370688061152,2024-01-30
JN.18,10,0.01213489145339595,2023-12-03,57,0.014489282521568479,2023-10-03,23,0.012104273629124893,2023-11-08,9,0.010393944757028014,2023-11-22,4,0.010043951684554107,2023-12-12,2,0.011084611289229154,2023-12-18,1,0.015206274638972402,2024-01-17
JN.19,0,0.0,,37,0.00639466369436993,2023-09-20,17,0.004915854793182653,2023-11-16,7,0.0034358975562592564,2023-12-26,1,0.0011492846203400488,2024-01-02,0,0.0,,0,0.0,
JN.2,48,0.05824747897630056,2023-09-05,68,0.027160576606275192,2023-10-03,42,0.026078692181826357,2023-10-03,23,0.024609007642164143,2023-10-03,11,0.02415937796163787,2023-11-08,4,0.023899777726516656,2023-11-08,2,0.03194077526821288,2023-11-08
JN.2.1,0,0.0,,4,0.0004316454946605885,2024-01-08,1,0.00018231912786454378,2024-01-08,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.2.2,1,0.0012134891453395948,2024-05-14,2,0.0002252204322883347,2024-02-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.2.3,3,0.003640467436018785,2023-12-04,6,0.0014531576161416087,2023-10-26,2,0.001194451276254422,2023-12-28,2,0.0013240557445546284,2023-12-28,1,0.0011492846203400488,2024-01-02,0,0.0,,0,0.0,
JN.2.4,0,0.0,,2,0.0002182730024903308,2023-12-05,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.2.5,2,0.0024269782906791897,2024-01-08,361,0.14699689143411077,2023-12-19,288,0.14797495567735158,2023-12-19,204,0.14475263448798756,2024-02-14,102,0.12026447851636417,2024-03-03,11,0.03553339587095607,2024-03-03,1,0.012489378498454006,2024-03-05
JN.3,312,0.37860861334595364,2023-08-23,161,0.06709578940462689,2023-08-24,101,0.06517898290463282,2023-08-24,64,0.06366408182613678,2023-08-24,29,0.05915994448526979,2023-08-24,13,0.060010659134439315,2023-08-24,5,0.06648596914307132,2023-12-12
JN.3.1,0,0.0,,2,0.0002658912563020687,2024-10-01,1,0.00016883296845196334,2024-12-17,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.3.2,0,0.0,,4,0.00036575799263553445,2023-12-10,1,0.00014606458406298654,2024-01-17,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JN.3.3,83,0.10071959906318638,2023-11-20,157,0.11165856512809809,2023-09-28,130,0.11554613888523961,2023-09-28,89,0.11887930032264839,2023-10-19,55,0.12583671181893324,2023-10-19,21,0.1277663879378669,2023-10-31,13,0.1828700398078825,2023-10-31
JN.4,6,0.00728093487203757,2023-11-18,83,0.022082632172540435,2023-10-30,61,0.021093947788962203,2023-10-30,29,0.016740240589415183,2023-11-19,9,0.00976762890799655,2023-12-14,0,0.0,,0,0.0,
JN.5,3,0.003640467436018785,2023-11-29,67,0.011342553055780698,2023-11-16,24,0.007717723915594897,2023-11-21,8,0.0048573105980117565,2023-12-19,4,0.0036667697813423127,2024-01-03,0,0.0,,0,0.0,
JN.6,9,0.010921402308056355,2023-11-03,38,0.009047034581235198,2023-10-03,23,0.008159635731977005,2023-10-03,8,0.0062365229908588095,2023-10-19,3,0.005113460518174625,2023-11-09,1,0.004051836882458355,2023-11-15,0,0.0,
JN.7,0,0.0,,10,0.002539365152007133,2024-01-03,7,0.0023556296254209435,2024-03-05,4,0.001956317592170181,2024-03-05,1,0.0008737100624055079,2024-03-05,0,0.0,,0,0.0,
JN.8,1,0.0012134891453395948,2023-12-21,117,0.049055359813778725,2023-08-22,81,0.0481872084113971,2023-08-22,51,0.04680177603482371,2023-08-22,28,0.04458299410242855,2023-10-17,7,0.03043389138708793,2023-11-30,3,0.03473376297673136,2023-11-30
JN.9,4,0.004853956581358379,2023-12-05,70,0.01903007199948926,2023-11-21,34,0.01667085460359724,2023-11-21,17,0.014530101474198583,2023-11-21,9,0.013317909338044916,2023-11-21,2,0.008487955065658782,2023-11-21,1,0.009314959363977072,2023-11-21
JP.1,1,0.0012134891453395948,2023-10-05,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JQ.1,44,0.053393522394942175,2023-10-26,19,0.004614742501169077,2023-10-11,10,0.004092848583395488,2023-10-11,7,0.00380865929452447,2023-11-16,2,0.00171395787297399,2023-11-30,0,0.0,,0,0.0,
JQ.2,0,0.0,,1,7.085087931766855e-05,2024-05-02,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JR.1,0,0.0,,29,0.004228546647872266,2023-07-19,9,0.002467376415984489,2023-08-09,4,0.0017268670637475806,2023-10-23,0,0.0,,0,0.0,,0,0.0,
JR.1.1,0,0.0,,3,0.0008941756979306152,2023-10-04,2,0.0008102156230558507,2023-10-04,1,0.0005940272559415875,2023-10-04,0,0.0,,0,0.0,,0,0.0,
JR.1.1.1,0,0.0,,1,7.123179090050626e-05,2023-12-21,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JS.1,0,0.0,,22,0.015418833975038432,2023-07-31,16,0.015686295766777585,2023-07-31,13,0.016690172410192865,2023-07-31,6,0.016740518484386117,2023-07-31,4,0.020962639679310762,2023-07-31,2,0.025902528479060674,2023-08-16
JS.2,0,0.0,,12,0.004692948220064655,2023-07-06,6,0.004358767891411022,2023-07-06,4,0.004354486959239598,2023-07-06,2,0.004308861237607306,2023-07-06,2,0.006118429942161281,2023-07-06,0,0.0,
JV.1,0,0.0,,6,0.0014335756472455947,2023-08-09,3,0.0012025010875032415,2023-08-09,1,0.000845220802675071,2023-09-19,1,0.0010289804705305077,2023-09-19,0,0.0,,0,0.0,
JV.2,0,0.0,,1,6.819304390635863e-05,2023-09-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
JY.1,0,0.0,,8,0.0010240764845021763,2023-08-22,2,0.00047353699131245073,2023-09-27,1,0.0003416198225921547,2023-12-05,0,0.0,,0,0.0,,0,0.0,
JY.1.1,0,0.0,,9,0.0033789711915984456,2023-09-06,6,0.0032651398087004957,2023-09-06,5,0.0033261479525885152,2023-09-06,3,0.002652585362466547,2023-09-18,0,0.0,,0,0.0,
JZ.1,0,0.0,,34,0.012778451866208646,2023-02-23,22,0.01218602112223804,2023-05-02,14,0.011893765361415747,2023-05-02,4,0.009608218602824256,2023-07-24,2,0.010308853008501956,2023-08-23,1,0.014381171336074151,2023-08-30
KA.1,0,0.0,,8,0.0014716522315209794,2023-08-03,5,0.001263443728987369,2023-08-03,2,0.0008011374209908693,2023-08-14,0,0.0,,0,0.0,,0,0.0,
KB.1,0,0.0,,55,0.02566891452622106,2023-08-07,33,0.024915099415118786,2023-09-03,22,0.02491227746098011,2023-10-19,12,0.02450130365389195,2023-10-19,5,0.025521965614672286,2023-10-19,2,0.030620239389729888,2023-10-19
KB.2,0,0.0,,13,0.009633585091183684,2023-10-04,6,0.009480243322002759,2023-10-04,2,0.00973266512045049,2023-10-24,2,0.011848646298648867,2023-10-24,2,0.016824656977811596,2023-10-24,2,0.029715269055468608,2023-10-24
KB.3,0,0.0,,19,0.003388225885660564,2023-08-09,4,0.002195936696540921,2023-09-13,2,0.001987551448932085,2023-10-05,2,0.0024196655106605894,2023-10-05,1,0.0022376846789828697,2023-10-05,0,0.0,
KB.4,0,0.0,,51,0.02229899737108744,2023-09-18,40,0.02254083326548677,2023-09-18,26,0.021774981401149963,2023-09-18,12,0.01933264460303545,2023-09-18,2,0.013056780791598875,2023-09-27,1,0.016816164155677403,2023-10-31
KC.1,0,0.0,,49,0.01921898188609123,2023-01-03,27,0.018061288828773208,2023-01-03,15,0.017176659601902313,2023-01-03,6,0.016211989546475722,2023-11-01,4,0.018979830690942116,2023-11-01,2,0.021436753519623153,2023-12-12
KD.2,0,0.0,,1,0.00010498519432441464,2023-09-07,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KE.3,0,0.0,,2,0.00014080698076587812,2023-12-05,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KF.2,0,0.0,,2,0.00027772157511909615,2023-10-10,1,0.00019231690719886772,2023-11-16,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KG.1,0,0.0,,2,0.0002644188839820424,2023-08-22,1,0.00017749688323018584,2023-11-19,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KG.2,0,0.0,,1,6.703520518551731e-05,2023-10-17,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KH.1,0,0.0,,7,0.001544113008801452,2023-11-21,2,0.0011753278301331247,2024-01-17,2,0.0013028573003853652,2024-01-17,1,0.0011142761635539447,2024-01-24,0,0.0,,0,0.0,
KK.1,0,0.0,,5,0.0011469576999342192,2023-09-20,3,0.001012659945098332,2023-09-20,1,0.0006400351052859555,2023-11-08,1,0.0007791852989287645,2023-11-08,0,0.0,,0,0.0,
KK.2,0,0.0,,8,0.0011274085225570754,2023-10-03,4,0.0007758959365554623,2023-11-14,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KL.1,0,0.0,,19,0.003300293009849164,2023-11-01,6,0.00212158487768272,2023-11-21,2,0.0013933629269217292,2023-11-21,2,0.0016962943122388594,2023-11-21,0,0.0,,0,0.0,
KL.1.1,0,0.0,,32,0.02072187675061853,2023-11-01,26,0.021389909863338767,2023-11-01,19,0.022179030311128008,2023-11-01,14,0.024385953093613,2023-11-01,5,0.021501032709470496,2023-11-01,2,0.019646449958857944,2024-01-02
KP.1,39,0.047326076668244205,2024-01-09,447,0.2079702664443195,2024-02-14,356,0.21074407686321378,2024-02-20,241,0.20664274121670972,2024-03-13,112,0.17985247019016662,2024-03-13,35,0.1414170117103578,2024-03-13,15,0.15525825197707935,2024-03-13
KP.1.1,133,0.16139405633016612,2024-02-08,232,0.14564684088633092,2024-03-27,198,0.1505231115618539,2024-03-27,145,0.15477435360956593,2024-03-27,85,0.15402472677539428,2024-03-27,34,0.14309278140533196,2024-03-27,12,0.13816188014885533,2024-03-27
KP.1.1.1,81,0.0982926207725072,2024-03-18,247,0.15280451161957576,2024-02-27,184,0.15563064777480637,2024-02-27,124,0.15907605192815136,2024-03-25,69,0.16421332431501123,2024-03-25,35,0.1833124261586072,2024-03-25,16,0.22608242618371824,2024-04-30
KP.1.1.2,0,0.0,,20,0.0028449250042643704,2024-04-30,4,0.0016228793871140644,2024-06-06,1,0.0012105136292579774,2024-06-06,1,0.0014736917026595135,2024-06-06,0,0.0,,0,0.0,
KP.1.1.3,262,0.31793415607897385,2024-04-27,482,0.2391867196294104,2024-04-07,371,0.24173984384227745,2024-04-11,242,0.23905837422757295,2024-04-17,124,0.22647966465299413,2024-04-17,45,0.200902081418735,2024-05-21,17,0.21818430560698632,2024-05-29
KP.1.1.4,0,0.0,,9,0.0024747518820335368,2024-05-08,3,0.001998286574674325,2024-07-25,1,0.0018189491341099205,2024-07-30,1,0.002214407324055192,2024-07-30,1,0.0031443797626595337,2024-07-30,0,0.0,
KP.1.1.5,17,0.020629315470773114,2024-05-13,223,0.04863107187476124,2024-03-27,142,0.04310754327205262,2024-03-31,53,0.02846921596587445,2024-04-08,11,0.013255758181554871,2024-05-14,2,0.005844378805565541,2024-06-04,0,0.0,
KP.1.1.6,2,0.0024269782906791897,2024-08-23,74,0.02008419114614358,2024-04-14,45,0.01832235006535869,2024-04-14,26,0.016154832247093045,2024-04-14,7,0.009250539161785669,2024-07-17,2,0.005961706976130386,2024-07-19,0,0.0,
KP.1.2,12,0.01456186974407514,2024-03-19,219,0.09226010485868691,2024-02-14,157,0.09147930497309847,2024-03-17,101,0.0890045256736868,2024-03-17,52,0.08264107333514702,2024-03-17,20,0.06774300285392777,2024-03-17,3,0.03384365981970629,2024-07-09
KP.2,337,0.4089458419794435,2024-01-26,296,0.24934793609189124,2024-02-14,251,0.25918572507432874,2024-02-14,187,0.2721253671076791,2024-02-14,120,0.293658016538753,2024-02-27,70,0.33669411261099724,2024-02-27,25,0.36050757735866057,2024-02-27
KP.2.1,10,0.01213489145339595,2024-03-07,62,0.028099941269555933,2024-01-22,50,0.028578582852185914,2024-01-22,30,0.027406825415076785,2024-01-22,19,0.027084202405165264,2024-01-22,6,0.019232906622054863,2024-04-16,1,0.0079384390895416,2025-07-29
KP.2.10,3,0.003640467436018785,2024-06-05,445,0.17893380476171047,2024-02-26,344,0.17927639189942526,2024-02-27,243,0.17622043127023151,2024-02-27,119,0.1474140234556313,2024-04-01,20,0.06096331835072328,2024-04-14,2,0.01734358293334404,2024-05-14
KP.2.11,7,0.008494424017377164,2024-07-11,12,0.0018661795154486032,2024-04-08,3,0.0011407300127158344,2024-12-03,2,0.001107607768952834,2024-12-03,1,0.0009461540503476677,2024-12-03,0,0.0,,0,0.0,
KP.2.12,0,0.0,,32,0.010065225551186831,2024-04-01,14,0.009029988419447358,2024-04-16,9,0.008985313469589633,2024-04-16,3,0.007983370842927677,2024-06-03,1,0.007914709496601053,2024-06-27,1,0.013978752880224482,2024-06-27
KP.2.13,0,0.0,,2,0.00017732394740739362,2024-06-20,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KP.2.14,31,0.03761816350552744,2024-06-28,75,0.033018400010921316,2024-06-05,53,0.03249860360413117,2024-06-05,39,0.03264942746428908,2024-06-05,19,0.029935235631998215,2024-06-05,6,0.02198867832563063,2024-08-06,2,0.016246305999665412,2024-10-01
KP.2.14.1,0,0.0,,6,0.0007066735942933197,2024-08-07,1,0.0003327306731019244,2024-10-03,1,0.00036883376314153797,2024-10-03,0,0.0,,0,0.0,,0,0.0,
KP.2.14.2,0,0.0,,6,0.001238848346459541,2024-07-16,3,0.000989381852676616,2024-07-25,2,0.0008810995108104441,2024-08-27,0,0.0,,0,0.0,,0,0.0,
KP.2.15,33,0.040045141796206635,2024-05-02,719,0.16173549198087125,2023-12-07,317,0.13280749094587632,2024-02-29,125,0.10734858560657029,2024-04-03,50,0.09143933354624738,2024-04-30,19,0.08422496968868566,2024-05-22,6,0.08309677950851929,2024-05-22
KP.2.15.1,44,0.053393522394942175,2024-06-26,42,0.019461569567964722,2024-04-09,20,0.018628150135767428,2024-07-03,8,0.01797819043438239,2024-07-07,4,0.019850877587185366,2024-07-07,3,0.026670683612577024,2024-07-16,3,0.047105063745798204,2024-07-16
KP.2.16,5,0.006067445726697975,2024-04-14,241,0.03555367543119314,2024-02-20,60,0.020790724793953653,2024-03-09,17,0.01406510891219483,2024-04-23,10,0.013170604695485203,2024-04-23,3,0.008602422376353175,2024-05-23,0,0.0,
KP.2.17,0,0.0,,3,0.0006747067655611591,2024-06-23,2,0.0006171511908163967,2024-06-23,1,0.0005181241747839749,2024-08-29,0,0.0,,0,0.0,,0,0.0,
KP.2.18,4,0.004853956581358379,2024-09-10,124,0.055379891524917416,2024-04-02,94,0.05566085123878905,2024-04-28,61,0.05371707568098778,2024-04-28,32,0.050235605462344395,2024-04-30,13,0.04222481947495909,2024-06-25,2,0.017781457429799676,2024-11-24
KP.2.19,20,0.0242697829067919,2024-06-17,50,0.03205444720686368,2024-05-28,28,0.03169705000285259,2024-06-27,16,0.03250927605905269,2024-07-01,11,0.03707343128329401,2024-07-01,7,0.04665597058526243,2024-07-01,4,0.0631862981632299,2024-07-01
KP.2.2,0,0.0,,531,0.3429953442536865,2024-02-20,415,0.3512224313275783,2024-02-20,261,0.3547274490001045,2024-02-29,138,0.3640001174865258,2024-02-29,77,0.4228759328876097,2024-02-29,38,0.5467458812279455,2024-02-29
KP.2.2.1,0,0.0,,38,0.004692204746900446,2024-03-17,11,0.0024003151046619636,2024-04-23,1,0.00046776602751222594,2024-08-20,0,0.0,,0,0.0,,0,0.0,
KP.2.2.2,0,0.0,,142,0.039356461900218874,2024-02-29,76,0.03493337335924992,2024-03-05,42,0.03130623911333576,2024-03-05,20,0.026743274905434305,2024-04-10,3,0.012515065138847977,2024-05-08,2,0.017863174582955235,2024-05-09
KP.2.20,0,0.0,,38,0.00754884096058603,2024-04-09,22,0.006531832158622034,2024-04-17,11,0.0050083045233705005,2024-05-28,1,0.0011426429027528232,2024-07-02,0,0.0,,0,0.0,
KP.2.20.1,0,0.0,,4,0.0005260308801942732,2024-04-23,2,0.00039569882559923296,2024-04-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KP.2.22,0,0.0,,12,0.0014341151505378783,2024-04-24,4,0.0007814166284280793,2024-06-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KP.2.23,0,0.0,,6,0.0007429208092886935,2024-06-04,2,0.00036705828216183146,2025-03-23,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KP.2.24,4,0.004853956581358379,2024-07-02,25,0.006687897512788507,2024-06-23,13,0.005976635102795723,2024-06-30,5,0.0049068892278523015,2024-06-30,3,0.004992226677395211,2024-06-30,1,0.004583338134240393,2024-10-20,1,0.008094971921909451,2024-10-20
KP.2.25,15,0.018202337180093925,2024-04-18,21,0.00535896463691573,2024-04-08,14,0.0048911972639598175,2024-04-09,6,0.0038338957633371083,2024-04-22,3,0.003150845413075244,2024-04-22,0,0.0,,0,0.0,
KP.2.25.2,3,0.003640467436018785,2024-05-29,5,0.007413872923789351,2024-06-25,3,0.007628457282498378,2024-06-25,3,0.00845618644123758,2024-06-25,3,0.010294648067888806,2024-06-25,2,0.012737127462683764,2024-06-25,2,0.022495981347292617,2024-06-25
KP.2.25.3,2,0.0024269782906791897,2024-06-28,6,0.0004642364884246616,2024-04-30,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,
KP.2.26,0,0.0,,2,0.00038333981137144075,2024-08-18,1,0.0003297070598117045,2024-10-22,1,0.00036548207134312377,2024-10-22,0,0.0,,0,0.0,,0,0.0,
KP.2.27,20,0.0242697829067919,2024-06-04,74,0.033317944772444354,2024-02-27,47,0.03270410070570068,2024-05-05,29,0.031887254956537575,2024-05-05,14,0.03138558912039023,2024-05-05,6,0.03314379810873661,2024-05-30,2,0.037587197725880026,2024-06-17
KP.2.28,9,0.010921402308056355,2024-06-26,32,0.010951283857673442,2024-04-25,17,0.009998112151934888,2024-06-26,11,0.009765621143389667,2024-07-02,7,0.009626532739084403,2024-07-02,2,0.004968621421124752,2024-07-15,0,0.0,
KP.2.28.1,7,0.008494424017377164,2025-01-15,29,0.006890104260924177,2024-07-15,18,0.006146925050976484,2024-08-05,8,0.004955611554297333,2024-10-06,3,0.002967880981281163,2024-10-06,0,0.0,,0,0.0,
KP.2.3,602,0.7305204654944362,2024-03-25,664,0.34558444625660645,2024-04-09,545,0.3531229298202269,2024-04-14,382,0.35378103680916145,2024-04-14,222,0.34496852651846205,2024-04-28,79,0.2675583187904255,2024-04-30,15,0.15215402309869022,2024-07-07
KP.2.3.1,7,0.008494424017377164,2024-04-14,524,0.35359727475505565,2024-04-08,431,0.3647067211563346,2024-04-08,319,0.37806066429590074,2024-04-25,185,0.3871923784086765,2024-05-06,85,0.3979449441542888,2024-05-08,37,0.46006114489000777,2024-05-29
KP.2.3.10,11,0.013348380598735544,2024-05-17,198,0.06831604343624058,2024-03-17,141,0.06672314163703669,2024-03-28,71,0.057749428732732054,2024-03-31,35,0.05293671811989923,2024-05-20,8,0.03577016326173093,2024-05-20,3,0.03547015629728003,2024-06-20
KP.2.3.11,4,0.004853956581358379,2024-05-06,22,0.006136247579460452,2024-06-06,12,0.005526126748446874,2024-06-09,8,0.005364813672928759,2024-06-09,3,0.0038390976439177894,2024-06-09,1,0.0024427341970801567,2024-06-09,0,0.0,
KP.2.3.12,14,0.01698884803475433,2024-07-01,140,0.045867612530086616,2024-05-12,87,0.04329611266837695,2024-05-20,51,0.039816242800731226,2024-05-20,16,0.030368199510053505,2024-06-06,7,0.029629380618254413,2024-06-06,3,0.029129465255688783,2024-06-06
KP.2.3.13,5,0.006067445726697975,2024-07-19,195,0.04509590878293435,2024-03-18,104,0.03888391896179734,2024-03-18,45,0.03086621100508888,2024-03-28,15,0.021971050617057272,2024-05-21,6,0.018672335680600154,2024-05-22,1,0.00974202522919359,2024-07-15
KP.2.3.14,31,0.03761816350552744,2024-06-04,76,0.03256756505190876,2024-04-30,39,0.03079569732154239,2024-05-15,17,0.029514504930116855,2024-06-23,8,0.03116863448279903,2024-06-23,6,0.041627795208217896,2024-06-23,3,0.05531033681103524,2024-06-26
KP.2.3.15,15,0.018202337180093925,2024-06-07,71,0.015169226854516405,2024-04-25,39,0.012756526175610454,2024-04-25,15,0.009013987586958304,2024-04-25,4,0.004987083857054548,2024-05-29,1,0.0024152863868268553,2024-07-08,0,0.0,
KP.2.3.2,8,0.009707913162716759,2024-06-01,82,0.02078766336075825,2024-04-28,53,0.019025461868284566,2024-06-06,27,0.0148085154121242,2024-06-12,7,0.006978499229138674,2024-07-23,0,0.0,,0,0.0,
KP.2.3.3,47,0.05703398983096096,2024-04-23,96,0.03796819618259302,2024-05-07,64,0.03708465731845509,2024-06-04,37,0.03488457028114918,2024-06-12,16,0.0313831999867977,2024-06-23,7,0.03086848749317068,2024-06-23,2,0.02502964732916396,2024-06-25
KP.2.3.4,4,0.004853956581358379,2024-09-12,78,0.02283769438947972,2024-05-08,41,0.020318385861907148,2024-05-08,24,0.01907482674807644,2024-05-08,13,0.016707923571967046,2024-06-03,3,0.008384036420015043,2024-08-06,0,0.0,
KP.2.3.5,4,0.004853956581358379,2024-07-16,17,0.004888223503566054,2024-05-06,11,0.0045158139141892595,2024-05-06,7,0.004086247783333755,2024-06-24,3,0.0028920449364531024,2024-06-24,0,0.0,,0,0.0,
